,codeBlockId,codeBlock_start,codeBlock_end,codeBlock_fileinfo,codeblock_Code,codeCloneBlockId,codeCloneBlock_Fileinfo,Similarity_Tokens,Similarity_Variable_Flow,Similarity_MethodCall_Flow,nloc,Revision,datetime
23,CodeBlock8,1,8,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Big.java,"['importjava.math.BigInteger;', 'publicclassBig{', 'publicstaticvoidmain(Stringargs[]){', 'BigIntegerinteger=BigInteger.valueOf(2147483647);', 'System.out.println(integer.add(BigInteger.ONE).pow(10));', 'for(inti=0;i<30;i++){', 'System.out.println(i+"":""+factorial(i));']",CodeBlock55,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sample3.java,0.5555555555555556,0.6666666666666666,0.75,4,3,2022-09-15 01:39:10.936594
24,CodeBlock11,1,5,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Date.java,"['publicclassDate{', 'publicstaticvoidmain(Stringargs[]){', 'Datebirthday=newDate();', 'System.out.println(birthday.year+""""+birthday.month+""""+birthday.day);']",CodeBlock57,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleDate.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
25,CodeBlock12,5,14,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Date.java,"['publicintyear;', 'publicintmonth;', 'publicintday;', 'publicDate(intyear', 'intmonth', 'intday){', 'this.year=year;', 'this.month=month;', 'this.day=day;']",CodeBlock36,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Tile.java,0.5714285714285714,0.6666666666666666,1.0,4,3,2022-09-15 01:39:10.936594
26,CodeBlock12,5,14,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Date.java,"['publicintyear;', 'publicintmonth;', 'publicintday;', 'publicDate(intyear', 'intmonth', 'intday){', 'this.year=year;', 'this.month=month;', 'this.day=day;']",CodeBlock46,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Time.java,0.8571428571428571,1.0,1.0,4,3,2022-09-15 01:39:10.936594
27,CodeBlock12,5,14,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Date.java,"['publicintyear;', 'publicintmonth;', 'publicintday;', 'publicDate(intyear', 'intmonth', 'intday){', 'this.year=year;', 'this.month=month;', 'this.day=day;']",CodeBlock58,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleDate.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
28,CodeBlock12,5,14,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Date.java,"['publicintyear;', 'publicintmonth;', 'publicintday;', 'publicDate(intyear', 'intmonth', 'intday){', 'this.year=year;', 'this.month=month;', 'this.day=day;']",CodeBlock82,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\Tile.java,0.5714285714285714,0.6666666666666666,1.0,4,3,2022-09-15 01:39:10.936594
29,CodeBlock12,5,14,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Date.java,"['publicintyear;', 'publicintmonth;', 'publicintday;', 'publicDate(intyear', 'intmonth', 'intday){', 'this.year=year;', 'this.month=month;', 'this.day=day;']",CodeBlock92,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\Time.java,0.8571428571428571,1.0,1.0,4,3,2022-09-15 01:39:10.936594
30,CodeBlock13,14,18,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Date.java,"['publicDate(){', 'this(2001', '4', '17);']",CodeBlock47,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Time.java,0.6666666666666666,1,1.0,4,3,2022-09-15 01:39:10.936594
31,CodeBlock13,14,18,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Date.java,"['publicDate(){', 'this(2001', '4', '17);']",CodeBlock59,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sampleDate.java,1.0,1,1.0,4,3,2022-09-15 01:39:10.936594
32,CodeBlock13,14,18,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Date.java,"['publicDate(){', 'this(2001', '4', '17);']",CodeBlock93,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\Time.java,0.6666666666666666,1,1.0,4,3,2022-09-15 01:39:10.936594
